"";"unidade_planejamento";"regiao_administrativa";"local_trabalho";"meio_transporte";"tempo_deslocamento";"renda";"escolaridade";"sexo";"cor_raca";"peso_amostral_morador";"pop_ajustada";"pos_estrato";"peso_upt"
"160";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";13759,6713980831;"Superior completo";"Feminino";"Outros";6,71875;430;530130212;0,415432374249638
"161";"Central";"Plano Piloto";"Central";"A pé";"Até 30 minutos";9173,11426538872;"Médio incompleto";"Feminino";"Outros";25,8778625954198;3390;530120210;0,415432374249638
"162";"Central";"Plano Piloto";"Central Adjacente 2";"Automóvel";"Entre 30 minutos e 1 hora";5503,86855923323;"Superior completo";"Feminino";"Outros";25,8778625954198;3390;530120210;0,415432374249638
"163";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";5503,86855923323;"Superior completo";"Masculino";"Outros";20,8230769230769;2707;530120111;0,415432374249638
"164";"Central";"Plano Piloto";"Central";"A pé";"Até 30 minutos";2880,35787933206;"Médio completo";"Masculino";"Outros";16,6962025316456;1319;530120115;0,415432374249638
"165";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";6738,93692753082;"Superior completo";"Masculino";"Branca";5,02631578947368;382;530140107;0,415432374249638
"166";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";2751,93427961662;"Superior completo";"Masculino";"Branca";5,3972602739726;394;530140109;0,415432374249638
"167";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";1834,62285307774;"Superior completo";"Feminino";"Branca";6,47142857142857;453;530140209;0,415432374249638
"168";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";11925,0485450053;"Superior completo";"Masculino";"Branca";14,695;2939;530120108;0,415432374249638
"169";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7338,49141231098;"Superior completo";"Feminino";"Branca";17,25;2415;530120206;0,415432374249638
"170";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8985,24923670776;"Superior completo";"Masculino";"Branca";7,67948717948718;1198;530130109;0,415432374249638
"171";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3845,68667331092;"Superior completo";"Feminino";"Preta";7,59345794392523;1625;530130208;0,415432374249638
"172";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8255,80283884985;"Superior completo";"Masculino";"Outros";11,131455399061;2371;530120107;0,415432374249638
"173";"Central";"Plano Piloto";"Central";"Automóvel";"Entre 30 minutos e 1 hora";7338,49141231098;"Superior completo";"Feminino";"Preta";17,25;2415;530120206;0,415432374249638
"174";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";14329,5653229694;"Superior completo";"Masculino";"Branca";20,8844017095613;5111;530110107;0,415432374249638
"175";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";1974,81383843676;"Superior completo";"Masculino";"Outros";16,8538257922262;3898;530110106;0,415432374249638
"176";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";1009,04256919276;"Médio completo";"Feminino";"Outros";4,66666666666667;364;530140206;0,415432374249638
"177";"Central";"Plano Piloto";"Central";"Ônibus";"Entre 30 minutos e 1 hora";2018,08513838552;"Médio completo";"Masculino";"Preta";5,02631578947368;382;530140107;0,415432374249638
"178";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";11284,6505053529;"Superior completo";"Masculino";"Outros";16,8538257922262;3898;530110106;0,415432374249638
"179";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";18346,2285307774;"Superior completo";"Masculino";"Branca";19,5866666666667;2938;530120110;0,415432374249638
"180";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";21098,1628103941;"Superior completo";"Feminino";"Branca";25,8778625954198;3390;530120210;0,415432374249638
"181";"Central";"Plano Piloto";"Central";"A pé";"Até 30 minutos";13759,6713980831;"Superior completo";"Masculino";"Outros";20,8230769230769;2707;530120111;0,415432374249638
"182";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";12579,3489313909;"Superior completo";"Masculino";"Branca";10,8148148148148;584;530130106;0,415432374249638
"183";"Central";"Plano Piloto";"Central";"Bicicleta";"Até 30 minutos";10344,2629632401;"Superior completo";"Masculino";"Outros";23,9235466903636;6223;530110108;0,415432374249638
"184";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";3479,43390581714;"Superior completo";"Feminino";"Branca";18,929347826087;3483;530120208;0,415432374249638
"185";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";18807,7508422548;"Superior completo";"Masculino";"Branca";23,9235466903636;6223;530110108;0,415432374249638
"186";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";14105,8131316911;"Superior completo";"Feminino";"Branca";19,6903182775035;5629;530110207;0,415432374249638
"187";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8086,72431303698;"Superior completo";"Feminino";"Branca";18,929347826087;3483;530120208;0,415432374249638
"188";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";13477,8738550616;"Superior completo";"Masculino";"Branca";14,695;2939;530120108;0,415432374249638
"189";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7063,29798434932;"Superior completo";"Masculino";"Branca";48,4254012043183;4764;530110110;0,415432374249638
"190";"Central";"Plano Piloto";"Central";"Automóvel";"Entre 30 minutos e 1 hora";3210,58999288605;"Médio completo";"Masculino";"Branca";16,2433862433862;3070;530120109;0,415432374249638
"191";"Central";"Plano Piloto";"Central";"Automóvel";"Entre 30 minutos e 1 hora";5503,86855923323;"Superior completo";"Feminino";"Outros";17,8878048780488;3667;530120209;0,415432374249638
"192";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";4701,9377105637;"Superior completo";"Masculino";"Outros";20,8844017095613;5111;530110107;0,415432374249638
"193";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";10344,2629632401;"Superior completo";"Feminino";"Outros";17,3030998450216;4192;530110206;0,415432374249638
"194";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8985,24923670776;"Superior completo";"Feminino";"Branca";9,02739726027397;1318;530130207;0,415432374249638
"195";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8985,24923670776;"Superior completo";"Masculino";"Branca";7,67948717948718;1198;530130109;0,415432374249638
"196";"Central";"Plano Piloto";"Central Adjacente 2";"Ônibus";"Entre 30 minutos e 1 hora";2935,39656492439;"Médio completo";"Masculino";"Branca";6,52380952380952;411;530140110;0,415432374249638
"197";"Central";"Plano Piloto";"Oeste";"Ônibus";"Entre 30 minutos e 1 hora";5045,2128459638;"Médio completo";"Feminino";"Preta";19,6903182775035;5629;530110207;0,415432374249638
"198";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";6421,17998577211;"Superior completo";"Feminino";"Outros";17,8878048780488;3667;530120209;0,415432374249638
"199";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";6421,17998577211;"Superior completo";"Masculino";"Outros";7,67948717948718;1198;530130109;0,415432374249638
"200";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";13759,6713980831;"Superior completo";"Masculino";"Outros";7,67948717948718;1198;530130109;0,415432374249638
"201";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";11007,7371184665;"Superior completo";"Feminino";"Outros";9,02739726027397;1318;530130207;0,415432374249638
"202";"Central";"Plano Piloto";"Central";"A pé";"Até 30 minutos";1284,23599715442;"Médio completo";"Feminino";"Branca";6,47142857142857;453;530140209;0,415432374249638
"203";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";7188,19938936621;"Superior completo";"Feminino";"Outros";14,4037556006261;5349;530110210;0,415432374249638
"204";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";9173,11426538872;"Superior completo";"Masculino";"Outros";19,5866666666667;2938;530120110;0,415432374249638
"205";"Central";"Plano Piloto";"Central";"A pé";"Até 30 minutos";6421,17998577211;"Superior completo";"Feminino";"Branca";13,1032863849765;2791;530120207;0,415432374249638
"206";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";5503,86855923323;"Superior completo";"Masculino";"Branca";23,9235466903636;6223;530110108;0,415432374249638
"207";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7188,19938936621;"Superior completo";"Masculino";"Branca";14,695;2939;530120108;0,415432374249638
"208";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";6289,67446569543;"Superior completo";"Feminino";"Outros";8,69724770642202;948;530130210;0,415432374249638
"209";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3669,24570615549;"Superior completo";"Feminino";"Branca";6,53030303030303;431;530140210;0,415432374249638
"210";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";4586,55713269436;"Médio completo";"Masculino";"Branca";6,52380952380952;411;530140110;0,415432374249638
"211";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";16173,448626074;"Superior completo";"Feminino";"Outros";7,59345794392523;1625;530130208;0,415432374249638
"212";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";18869,0233970863;"Superior completo";"Masculino";"Outros";7,67948717948718;1198;530130109;0,415432374249638
"213";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";9403,87542112741;"Superior completo";"Feminino";"Branca";19,6903182775035;5629;530110207;0,415432374249638
"214";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";9403,87542112741;"Superior completo";"Masculino";"Branca";20,8844017095613;5111;530110107;0,415432374249638
"215";"Central";"Plano Piloto";"Central";"Transporte privado (empresa de aplicativo)";"Até 30 minutos";1375,96713980831;"Médio incompleto";"Feminino";"Preta";105,125592359638;3695;530110213;0,415432374249638
"216";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";0;"Superior incompleto";"Feminino";"Preta";17,3030998450216;4192;530110206;0,415432374249638
"217";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";11284,6505053529;"Superior completo";"Feminino";"Branca";17,8878048780488;3667;530120209;0,415432374249638
"218";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7523,10033690193;"Médio completo";"Masculino";"Outros";19,5866666666667;2938;530120110;0,415432374249638
"219";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";2162,8913468593;"Médio completo";"Masculino";"Branca";11,131455399061;2371;530120107;0,415432374249638
"220";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";940,387542112741;"Médio completo";"Feminino";"Branca";17,25;2415;530120206;0,415432374249638
"221";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";1467,6982824622;"Médio completo";"Masculino";"Branca";20,8230769230769;2707;530120111;0,415432374249638
"222";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";2350,96885528185;"Superior completo";"Feminino";"Branca";13,1032863849765;2791;530120207;0,415432374249638
"223";"Central";"Plano Piloto";"Central";"Automóvel";"Entre 30 minutos e 1 hora";6879,83569904154;"Superior completo";"Masculino";"Outros";6,67857142857143;1309;530130108;0,415432374249638
"224";"Central";"Plano Piloto";"Central";"Automóvel";"Entre 30 minutos e 1 hora";5320,40627392546;"Superior completo";"Feminino";"Branca";7,59345794392523;1625;530130208;0,415432374249638
"225";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";13759,6713980831;"Superior completo";"Masculino";"Branca";20,8230769230769;2707;530120111;0,415432374249638
"226";"Central";"Plano Piloto";"Central";"Transporte privado (empresa de aplicativo)";"Até 30 minutos";5962,52427250267;"Superior completo";"Masculino";"Outros";11,131455399061;2371;530120107;0,415432374249638
"227";"Central";"Plano Piloto";"Central";"Automóvel";"Entre 30 minutos e 1 hora";13759,6713980831;"Superior completo";"Masculino";"Outros";16,2433862433862;3070;530120109;0,415432374249638
"228";"Central";"Plano Piloto";"Central Adjacente 1";"Automóvel";"Até 30 minutos";11007,7371184665;"Superior completo";"Feminino";"Outros";18,929347826087;3483;530120208;0,415432374249638
"229";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";6289,67446569543;"Superior completo";"Feminino";"Outros";7,59345794392523;1625;530130208;0,415432374249638
"230";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";12842,3599715442;"Superior completo";"Feminino";"Branca";11,2264150943396;595;530130211;0,415432374249638
"231";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";6421,17998577211;"Superior completo";"Masculino";"Branca";14,695;2939;530120108;0,415432374249638
"232";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";1834,62285307774;"Médio completo";"Masculino";"Outros";4,70512820512821;367;530140106;0,415432374249638
"233";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";1009,04256919276;"Superior completo";"Feminino";"Outros";4,1685393258427;371;530140207;0,415432374249638
"234";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";4586,55713269436;"Médio completo";"Masculino";"Branca";5,02631578947368;382;530140107;0,415432374249638
"235";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";4586,55713269436;"Médio completo";"Feminino";"Branca";4,1685393258427;371;530140207;0,415432374249638
"236";"Central";"Plano Piloto";"Central Adjacente 2";"Automóvel";"Até 30 minutos";10782,2990840493;"Superior completo";"Feminino";"Outros";9,73793103448276;1412;530130209;0,415432374249638
"237";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";12579,3489313909;"Superior completo";"Masculino";"Outros";6,67857142857143;1309;530130108;0,415432374249638
"238";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";1174,15862596976;"Médio completo";"Feminino";"Branca";4,66666666666667;364;530140206;0,415432374249638
"239";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";22015,4742369329;"Superior completo";"Feminino";"Branca";17,8878048780488;3667;530120209;0,415432374249638
"240";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";1031,7287032538;"Médio completo";"Feminino";"Outros";5,08333333333333;427;530140208;0,415432374249638
"241";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7338,49141231098;"Superior completo";"Masculino";"Branca";6,67857142857143;1309;530130108;0,415432374249638
"242";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";4492,62461835388;"Superior completo";"Masculino";"Branca";10,8148148148148;584;530130106;0,415432374249638
"243";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";1617,3448626074;"Médio completo";"Feminino";"Outros";22,659793814433;2198;530120205;0,415432374249638
"244";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";2336,16480154402;"Superior incompleto";"Masculino";"Outros";17,7539682539683;2237;530120106;0,415432374249638
"245";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3118,85885023217;"Médio completo";"Masculino";"Outros";6,52380952380952;411;530140110;0,415432374249638
"246";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";2293,27856634718;"Superior completo";"Feminino";"Branca";4,66666666666667;364;530140206;0,415432374249638
"247";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";14376,3987787324;"Superior completo";"Masculino";"Branca";7,03333333333333;844;530130110;0,415432374249638
"248";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";9173,11426538872;"Superior completo";"Masculino";"Preta";17,7539682539683;2237;530120106;0,415432374249638
"249";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";11007,7371184665;"Superior completo";"Feminino";"Preta";13,1032863849765;2791;530120207;0,415432374249638
"250";"Central";"Plano Piloto";"Leste";"Automóvel";"Até 30 minutos";14105,8131316911;"Superior completo";"Masculino";"Outros";19,5866666666667;2938;530120110;0,415432374249638
"251";"Central";"Plano Piloto";"Leste";"Automóvel";"Até 30 minutos";14105,8131316911;"Superior completo";"Feminino";"Branca";25,8778625954198;3390;530120210;0,415432374249638
